what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586995479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370586996932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587000607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370587003329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587004807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370587006900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587007854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587008763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587011950
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587011950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1370587011975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587012342
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587012342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1370587012368
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587012743
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587012743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1370587012763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587016207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587052810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587375677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587376338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587383244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587385719
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1370587385732
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1370587393114
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1370587395489
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1370587395521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587402398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587404161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587422286
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587422590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587422708
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1370587434249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587435139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370587440105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370587440305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587442172
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1370587446914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587447489
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587459405
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587459704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587459806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587478368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587480386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587481294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587481989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587519055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587525905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587527252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587529688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587576668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587579728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587580533
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370587584936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587586601
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587588268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587588517
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587589257
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587589552
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587589653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587593533
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370587594662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587596106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587598358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587606593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587608186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587616218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587616542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587617181
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587620136
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587627258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587627350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587631455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587632506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587637194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587639472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587645851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587647468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587650768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587655302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587655742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587656801
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370587664440
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587665505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587665597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587667196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587667702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587670463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587670926
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1370587671008
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1370587671144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587680461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587681301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587682133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587684858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587685904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587751237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587751526
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587754207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370587755501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587758422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587760143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370587764129
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370587766680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370587770314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370587770558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370587777917
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370587779762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587790087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587800744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587813098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587833276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370587839427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370587840801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587841391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587844260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370587844486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588049635
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370588062270
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1370588062926
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1370588064046
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1370588064060
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1370588064213
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1370588064278
opened,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1370588065142
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1370588065289
activated,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1370588065513
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1370588065887
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1370588066014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588069317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588071388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588072379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588084917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370588087371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370588087979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370588089697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588090155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588092498
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1370588095467
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1370588095598
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370588095662
closed,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1370588095662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1370588095681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370588098444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370588101003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588102686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588103058
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370588106859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588108632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588110100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588111010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588111419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588111577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588113787
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1370588114337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588116383
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370588116883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588123678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370588125377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588130384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588131930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588132210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588133612
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370588135390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588137718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588141909
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370588143740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370588150875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588153304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588155051
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370588157013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370588160388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588178843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588282856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588283274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588358027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370588359320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370588365613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588367045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588367424
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370588367724
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1370588368099
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1370588368105
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1370588368123
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1370588368139
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1370588368139
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1370588368147
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1370588368147
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1370588368147
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1370588385194
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1370588385195
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1370588385196
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1370588385197
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1370588385198
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1370588385199
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1370588385200
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1370588385201
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1370588385202
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1370588385203
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1370588385204
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1370588385206
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1370588385207
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1370588385208
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1370588385209
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1370588385210
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1370588385211
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1370588385212
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1370588385213
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1370588385215
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1370588385216
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1370588385216
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1370588385217
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1370588385218
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1370588385219
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1370588385220
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1370588385221
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1370588385221
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1370588385222
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1370588385223
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1370588385224
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1370588385225
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1370588385225
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1370588385226
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1370588385227
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1370588385235
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1370588385236
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1370588385237
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1370588385239
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1370588385240
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1370588385241
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1370588385242
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1370588385243
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1370588385244
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1370588385246
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1370588385247
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1370588385248
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1370588385248
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1370588385249
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1370588385251
